trip_id,start_time,end_time,headway_secs
155:WD:0,06:00:00,06:30:00,900
155:WD:0,06:30:00,08:30:00,720
155:WD:0,08:30:00,17:00:00,900
155:WD:0,17:00:00,19:00:00,1020
155:WD:0,19:00:00,24:00:00,960
155:WD:1,05:40:00,06:30:00,900
155:WD:1,06:30:00,08:30:00,780
155:WD:1,08:30:00,17:00:00,900
155:WD:1,17:00:00,19:00:00,1020
155:WD:1,19:00:00,23:30:00,900
155:SAT:0,06:00:00,06:30:00,900
155:SAT:0,06:30:00,08:30:00,720
155:SAT:0,08:30:00,17:00:00,900
155:SAT:0,17:00:00,19:00:00,1020
155:SAT:0,19:00:00,24:00:00,960
155:SAT:1,05:40:00,06:30:00,900
155:SAT:1,06:30:00,08:30:00,780
155:SAT:1,08:30:00,17:00:00,900
155:SAT:1,17:00:00,19:00:00,1020
155:SAT:1,19:00:00,23:30:00,900
155:SUN:0,06:00:00,06:30:00,900
155:SUN:0,06:30:00,08:30:00,720
155:SUN:0,08:30:00,17:00:00,900
155:SUN:0,17:00:00,19:00:00,1020
155:SUN:0,19:00:00,24:00:00,960
155:SUN:1,05:40:00,06:30:00,900
155:SUN:1,06:30:00,08:30:00,780
155:SUN:1,08:30:00,17:00:00,900
155:SUN:1,17:00:00,19:00:00,1020
155:SUN:1,19:00:00,23:30:00,900
156:WD:0,05:15:00,06:30:00,840
156:WD:0,06:30:00,08:30:00,720
156:WD:0,08:30:00,17:00:00,840
156:WD:0,17:00:00,19:00:00,720
156:WD:0,19:00:00,23:30:00,1020
156:WD:1,05:30:00,06:30:00,840
156:WD:1,06:30:00,08:30:00,780
156:WD:1,08:30:00,17:00:00,840
156:WD:1,17:00:00,19:00:00,780
156:WD:1,19:00:00,23:30:00,1020
156:SAT:0,05:15:00,06:30:00,840
156:SAT:0,06:30:00,08:30:00,720
156:SAT:0,08:30:00,17:00:00,840
156:SAT:0,17:00:00,19:00:00,720
156:SAT:0,19:00:00,23:30:00,1020
156:SAT:1,05:30:00,06:30:00,840
156:SAT:1,06:30:00,08:30:00,780
156:SAT:1,08:30:00,17:00:00,840
156:SAT:1,17:00:00,19:00:00,780
156:SAT:1,19:00:00,23:30:00,1020
156:SUN:0,05:45:00,06:30:00,840
156:SUN:0,06:30:00,08:30:00,720
156:SUN:0,08:30:00,17:00:00,840
156:SUN:0,17:00:00,19:00:00,720
156:SUN:0,19:00:00,23:30:00,1020
156:SUN:1,06:00:00,06:30:00,840
156:SUN:1,06:30:00,08:30:00,780
156:SUN:1,08:30:00,17:00:00,840
156:SUN:1,17:00:00,19:00:00,780
156:SUN:1,19:00:00,23:30:00,1020
157:WD:0,05:10:00,06:30:00,660
157:WD:0,06:30:00,08:30:00,600
157:WD:0,08:30:00,17:00:00,660
157:WD:0,17:00:00,19:00:00,480
157:WD:0,19:00:00,23:30:00,780
157:WD:1,05:30:00,06:30:00,660
157:WD:1,06:30:00,08:30:00,660
157:WD:1,08:30:00,17:00:00,660
157:WD:1,17:00:00,19:00:00,600
157:WD:1,19:00:00,24:00:00,780
157:SAT:0,05:10:00,06:30:00,660
157:SAT:0,06:30:00,08:30:00,600
157:SAT:0,08:30:00,17:00:00,660
157:SAT:0,17:00:00,19:00:00,480
157:SAT:0,19:00:00,23:30:00,780
157:SAT:1,05:30:00,06:30:00,660
157:SAT:1,06:30:00,08:30:00,660
157:SAT:1,08:30:00,17:00:00,660
157:SAT:1,17:00:00,19:00:00,600
157:SAT:1,19:00:00,24:00:00,780
157:SUN:0,05:35:00,06:30:00,660
157:SUN:0,06:30:00,08:30:00,600
157:SUN:0,08:30:00,17:00:00,660
157:SUN:0,17:00:00,19:00:00,480
157:SUN:0,19:00:00,23:30:00,780
157:SUN:1,05:45:00,06:30:00,660
157:SUN:1,06:30:00,08:30:00,660
157:SUN:1,08:30:00,17:00:00,660
157:SUN:1,17:00:00,19:00:00,600
157:SUN:1,19:00:00,24:00:00,780
158:WD:0,05:45:00,06:30:00,780
158:WD:0,06:30:00,08:30:00,720
158:WD:0,08:30:00,17:00:00,780
158:WD:0,17:00:00,19:00:00,780
158:WD:0,19:00:00,23:30:00,900
158:SAT:0,05:45:00,06:30:00,780
158:SAT:0,06:30:00,08:30:00,720
158:SAT:0,08:30:00,17:00:00,780
158:SAT:0,17:00:00,19:00:00,780
158:SAT:0,19:00:00,23:30:00,900
158:SUN:0,06:00:00,06:30:00,780
158:SUN:0,06:30:00,08:30:00,720
158:SUN:0,08:30:00,17:00:00,780
158:SUN:0,17:00:00,19:00:00,780
158:SUN:0,19:00:00,23:30:00,900
158A:WD:0,06:38:00,08:30:00,1560
159:WD:0,05:30:00,06:30:00,600
159:WD:0,06:30:00,08:30:00,600
159:WD:0,08:30:00,17:00:00,600
159:WD:0,17:00:00,19:00:00,600
159:WD:0,19:00:00,23:45:00,660
159:WD:1,05:53:00,06:30:00,600
159:WD:1,06:30:00,08:30:00,660
159:WD:1,08:30:00,17:00:00,600
159:WD:1,17:00:00,19:00:00,600
159:WD:1,19:00:00,23:45:00,720
159:SAT:0,05:30:00,06:30:00,600
159:SAT:0,06:30:00,08:30:00,600
159:SAT:0,08:30:00,17:00:00,600
159:SAT:0,17:00:00,19:00:00,600
159:SAT:0,19:00:00,23:45:00,660
159:SAT:1,05:52:00,06:30:00,600
159:SAT:1,06:30:00,08:30:00,660
159:SAT:1,08:30:00,17:00:00,600
159:SAT:1,17:00:00,19:00:00,600
159:SAT:1,19:00:00,23:45:00,720
159:SUN:0,05:30:00,06:30:00,600
159:SUN:0,06:30:00,08:30:00,600
159:SUN:0,08:30:00,17:00:00,600
159:SUN:0,17:00:00,19:00:00,600
159:SUN:0,19:00:00,23:45:00,660
159:SUN:1,05:51:00,06:30:00,600
159:SUN:1,06:30:00,08:30:00,660
159:SUN:1,08:30:00,17:00:00,600
159:SUN:1,17:00:00,19:00:00,600
159:SUN:1,19:00:00,23:45:00,720
159A:WD:0,06:25:00,06:30:00,1020
159A:WD:0,06:30:00,08:30:00,900
159A:WD:0,08:30:00,17:00:00,1020
159B:WD:0,06:40:00,08:30:00,1680
15A:WD:0,07:35:00,08:30:00,780
16:WD:0,05:30:00,06:30:00,600
16:WD:0,06:30:00,08:30:00,480
16:WD:0,08:30:00,17:00:00,600
16:WD:0,17:00:00,19:00:00,660
16:WD:0,19:00:00,23:45:00,660
16:WD:1,05:45:00,06:30:00,600
16:WD:1,06:30:00,08:30:00,600
16:WD:1,08:30:00,17:00:00,600
16:WD:1,17:00:00,19:00:00,600
16:WD:1,19:00:00,23:45:00,660
16:SAT:0,05:30:00,06:30:00,600
16:SAT:0,06:30:00,08:30:00,480
16:SAT:0,08:30:00,17:00:00,600
16:SAT:0,17:00:00,19:00:00,660
16:SAT:0,19:00:00,23:45:00,660
16:SAT:1,05:45:00,06:30:00,600
16:SAT:1,06:30:00,08:30:00,600
16:SAT:1,08:30:00,17:00:00,600
16:SAT:1,17:00:00,19:00:00,600
16:SAT:1,19:00:00,23:45:00,660
16:SUN:0,05:30:00,06:30:00,600
16:SUN:0,06:30:00,08:30:00,480
16:SUN:0,08:30:00,17:00:00,600
16:SUN:0,17:00:00,19:00:00,660
16:SUN:0,19:00:00,23:45:00,660
16:SUN:1,05:45:00,06:30:00,600
16:SUN:1,06:30:00,08:30:00,600
16:SUN:1,08:30:00,17:00:00,600
16:SUN:1,17:00:00,19:00:00,600
16:SUN:1,19:00:00,23:45:00,660
160:WD:0,05:30:00,06:30:00,960
160:WD:0,06:30:00,08:30:00,1020
160:WD:0,08:30:00,17:00:00,960
160:WD:0,17:00:00,19:00:00,840
160:WD:0,19:00:00,24:00:00,1020
160:SAT:0,05:30:00,06:30:00,960
160:SAT:0,06:30:00,08:30:00,1020
160:SAT:0,08:30:00,17:00:00,960
160:SAT:0,17:00:00,19:00:00,840
160:SAT:0,19:00:00,24:00:00,1020
160:SUN:0,05:30:00,06:30:00,960
160:SUN:0,06:30:00,08:30:00,1020
160:SUN:0,08:30:00,17:00:00,960
160:SUN:0,17:00:00,19:00:00,840
160:SUN:0,19:00:00,24:00:00,1020
160A:WD:0,06:24:00,06:30:00,780
160A:WD:0,06:30:00,08:30:00,1680
160A:WD:0,08:30:00,17:00:00,780
160A:WD:0,17:00:00,19:00:00,840
160A:WD:0,19:00:00,20:08:00,1980
160M:WD:0,05:45:00,06:30:00,1200
160M:WD:0,06:30:00,08:30:00,900
160M:WD:0,08:30:00,17:00:00,1200
160M:WD:0,17:00:00,19:00:00,1020
160M:WD:0,19:00:00,23:45:00,1020
160M:SAT:0,05:45:00,06:30:00,1200
160M:SAT:0,06:30:00,08:30:00,900
160M:SAT:0,08:30:00,17:00:00,1200
160M:SAT:0,17:00:00,19:00:00,1020
160M:SAT:0,19:00:00,23:45:00,1020
160M:SUN:0,05:45:00,06:30:00,1200
160M:SUN:0,06:30:00,08:30:00,900
160M:SUN:0,08:30:00,17:00:00,1200
160M:SUN:0,17:00:00,19:00:00,1020
160M:SUN:0,19:00:00,23:45:00,1020
161:WD:0,05:45:00,06:30:00,600
161:WD:0,06:30:00,08:30:00,420
161:WD:0,08:30:00,17:00:00,600
161:WD:0,17:00:00,19:00:00,480
161:WD:0,19:00:00,23:30:00,660
161:WD:1,05:45:00,06:30:00,600
161:WD:1,06:30:00,08:30:00,480
161:WD:1,08:30:00,17:00:00,600
161:WD:1,17:00:00,19:00:00,420
161:WD:1,19:00:00,23:30:00,600
161:SAT:0,05:45:00,06:30:00,600
161:SAT:0,06:30:00,08:30:00,420
161:SAT:0,08:30:00,17:00:00,600
161:SAT:0,17:00:00,19:00:00,480
161:SAT:0,19:00:00,23:30:00,660
161:SAT:1,06:00:00,06:30:00,600
161:SAT:1,06:30:00,08:30:00,480
161:SAT:1,08:30:00,17:00:00,600
161:SAT:1,17:00:00,19:00:00,420
161:SAT:1,19:00:00,23:30:00,600
161:SUN:0,06:00:00,06:30:00,600
161:SUN:0,06:30:00,08:30:00,420
161:SUN:0,08:30:00,17:00:00,600
161:SUN:0,17:00:00,19:00:00,480
161:SUN:0,19:00:00,23:30:00,660
161:SUN:1,06:00:00,06:30:00,600
161:SUN:1,06:30:00,08:30:00,480
161:SUN:1,08:30:00,17:00:00,600
161:SUN:1,17:00:00,19:00:00,420
161:SUN:1,19:00:00,23:30:00,600
162:WD:0,05:30:00,06:30:00,720
162:WD:0,06:30:00,08:30:00,600
162:WD:0,08:30:00,17:00:00,720
162:WD:0,17:00:00,19:00:00,600
162:WD:1,06:30:00,08:30:00,840
162:WD:1,08:30:00,17:00:00,720
162:WD:1,17:00:00,19:00:00,900
162:SAT:0,06:00:00,06:30:00,720
162:SAT:0,06:30:00,08:30:00,600
162:SAT:0,08:30:00,17:00:00,720
162:SAT:1,06:30:00,08:30:00,840
162:SAT:1,08:30:00,17:00:00,720
162M:WD:0,18:15:00,19:00:00,840
162M:WD:0,19:00:00,23:30:00,840
162M:SAT:0,13:15:00,17:00:00,780
162M:SAT:0,17:00:00,19:00:00,840
162M:SAT:0,19:00:00,23:30:00,840
162M:SUN:0,06:00:00,06:30:00,780
162M:SUN:0,06:30:00,08:30:00,660
162M:SUN:0,08:30:00,17:00:00,780
162M:SUN:0,17:00:00,19:00:00,840
162M:SUN:0,19:00:00,23:30:00,840
163:WD:0,05:30:00,06:30:00,600
163:WD:0,06:30:00,08:30:00,480
163:WD:0,08:30:00,17:00:00,600
163:WD:0,17:00:00,19:00:00,540
163:WD:0,19:00:00,23:30:00,780
163:WD:1,05:45:00,06:30:00,540
163:WD:1,06:30:00,08:30:00,540
163:WD:1,08:30:00,17:00:00,540
163:WD:1,17:00:00,19:00:00,480
163:WD:1,19:00:00,23:30:00,660
163:SAT:0,05:30:00,06:30:00,600
163:SAT:0,06:30:00,08:30:00,480
163:SAT:0,08:30:00,17:00:00,600
163:SAT:0,17:00:00,19:00:00,540
163:SAT:0,19:00:00,23:30:00,780
163:SAT:1,05:45:00,06:30:00,540
163:SAT:1,06:30:00,08:30:00,540
163:SAT:1,08:30:00,17:00:00,540
163:SAT:1,17:00:00,19:00:00,480
163:SAT:1,19:00:00,23:30:00,660
163:SUN:0,05:50:00,06:30:00,600
163:SUN:0,06:30:00,08:30:00,480
163:SUN:0,08:30:00,17:00:00,600
163:SUN:0,17:00:00,19:00:00,540
163:SUN:0,19:00:00,23:30:00,780
163:SUN:1,06:00:00,06:30:00,540
163:SUN:1,06:30:00,08:30:00,540
163:SUN:1,08:30:00,17:00:00,540
163:SUN:1,17:00:00,19:00:00,480
163:SUN:1,19:00:00,23:30:00,660
163A:WD:0,23:46:00,24:35:00,960
163A:SAT:0,23:46:00,24:35:00,960
163A:SUN:0,23:46:00,24:35:00,960
165:WD:0,05:30:00,06:30:00,720
165:WD:0,06:30:00,08:30:00,660
165:WD:0,08:30:00,17:00:00,720
165:WD:0,17:00:00,19:00:00,600
165:WD:0,19:00:00,23:20:00,900
165:WD:1,05:45:00,06:30:00,660
165:WD:1,06:30:00,08:30:00,600
165:WD:1,08:30:00,17:00:00,660
165:WD:1,17:00:00,19:00:00,660
165:WD:1,19:00:00,24:00:00,780
165:SAT:0,05:30:00,06:30:00,720
165:SAT:0,06:30:00,08:30:00,660
165:SAT:0,08:30:00,17:00:00,720
165:SAT:0,17:00:00,19:00:00,600
165:SAT:0,19:00:00,23:20:00,900
165:SAT:1,06:00:00,06:30:00,660
165:SAT:1,06:30:00,08:30:00,600
165:SAT:1,08:30:00,17:00:00,660
165:SAT:1,17:00:00,19:00:00,660
165:SAT:1,19:00:00,24:00:00,780
165:SUN:0,05:30:00,06:30:00,720
165:SUN:0,06:30:00,08:30:00,660
165:SUN:0,08:30:00,17:00:00,720
165:SUN:0,17:00:00,19:00:00,600
165:SUN:0,19:00:00,23:20:00,900
165:SUN:1,06:00:00,06:30:00,660
165:SUN:1,06:30:00,08:30:00,600
165:SUN:1,08:30:00,17:00:00,660
165:SUN:1,17:00:00,19:00:00,660
165:SUN:1,19:00:00,24:00:00,780
166:WD:0,05:30:00,06:30:00,780
166:WD:0,06:30:00,08:30:00,540
166:WD:0,08:30:00,17:00:00,780
166:WD:0,17:00:00,19:00:00,660
166:WD:0,19:00:00,23:15:00,960
166:WD:1,05:30:00,06:30:00,660
166:WD:1,06:30:00,08:30:00,600
166:WD:1,08:30:00,17:00:00,660
166:WD:1,17:00:00,19:00:00,840
166:WD:1,19:00:00,23:45:00,960
166:SAT:0,05:30:00,06:30:00,780
166:SAT:0,06:30:00,08:30:00,540
166:SAT:0,08:30:00,17:00:00,780
166:SAT:0,17:00:00,19:00:00,660
166:SAT:0,19:00:00,23:15:00,960
166:SAT:1,05:30:00,06:30:00,660
166:SAT:1,06:30:00,08:30:00,600
166:SAT:1,08:30:00,17:00:00,660
166:SAT:1,17:00:00,19:00:00,840
166:SAT:1,19:00:00,24:00:00,960
166:SUN:0,05:30:00,06:30:00,780
166:SUN:0,06:30:00,08:30:00,540
166:SUN:0,08:30:00,17:00:00,780
166:SUN:0,17:00:00,19:00:00,660
166:SUN:0,19:00:00,23:30:00,960
166:SUN:1,05:30:00,06:30:00,660
166:SUN:1,06:30:00,08:30:00,600
166:SUN:1,08:30:00,17:00:00,660
166:SUN:1,17:00:00,19:00:00,840
166:SUN:1,19:00:00,23:45:00,960
167:WD:0,05:30:00,06:30:00,840
167:WD:0,06:30:00,08:30:00,660
167:WD:0,08:30:00,17:00:00,840
167:WD:0,17:00:00,19:00:00,900
167:WD:0,19:00:00,23:30:00,900
167:WD:1,05:45:00,06:30:00,720
167:WD:1,06:30:00,08:30:00,840
167:WD:1,08:30:00,17:00:00,720
167:WD:1,17:00:00,19:00:00,660
167:WD:1,19:00:00,23:45:00,840
167:SAT:0,05:30:00,06:30:00,840
167:SAT:0,06:30:00,08:30:00,660
167:SAT:0,08:30:00,17:00:00,840
167:SAT:0,17:00:00,19:00:00,900
167:SAT:0,19:00:00,23:30:00,900
167:SAT:1,05:45:00,06:30:00,720
167:SAT:1,06:30:00,08:30:00,840
167:SAT:1,08:30:00,17:00:00,720
167:SAT:1,17:00:00,19:00:00,660
167:SAT:1,19:00:00,23:45:00,840
167:SUN:0,05:45:00,06:30:00,840
167:SUN:0,06:30:00,08:30:00,660
167:SUN:0,08:30:00,17:00:00,840
167:SUN:0,17:00:00,19:00:00,900
167:SUN:0,19:00:00,23:30:00,900
167:SUN:1,06:00:00,06:30:00,720
167:SUN:1,06:30:00,08:30:00,840
167:SUN:1,08:30:00,17:00:00,720
167:SUN:1,17:00:00,19:00:00,660
167:SUN:1,19:00:00,23:45:00,840
168:WD:0,05:30:00,06:30:00,480
168:WD:0,06:30:00,08:30:00,360
168:WD:0,08:30:00,17:00:00,480
168:WD:0,17:00:00,19:00:00,480
168:WD:0,19:00:00,23:30:00,660
168:WD:1,05:30:00,06:30:00,540
168:WD:1,06:30:00,08:30:00,360
168:WD:1,08:30:00,17:00:00,540
168:WD:1,17:00:00,19:00:00,420
168:WD:1,19:00:00,23:30:00,600
168:SAT:0,05:30:00,06:30:00,480
168:SAT:0,06:30:00,08:30:00,360
168:SAT:0,08:30:00,17:00:00,480
168:SAT:0,17:00:00,19:00:00,480
168:SAT:0,19:00:00,23:30:00,660
168:SAT:1,05:30:00,06:30:00,540
168:SAT:1,06:30:00,08:30:00,360
168:SAT:1,08:30:00,17:00:00,540
168:SAT:1,17:00:00,19:00:00,420
168:SAT:1,19:00:00,23:30:00,600
168:SUN:0,06:00:00,06:30:00,480
168:SUN:0,06:30:00,08:30:00,360
168:SUN:0,08:30:00,17:00:00,480
168:SUN:0,17:00:00,19:00:00,480
168:SUN:0,19:00:00,23:30:00,660
168:SUN:1,06:00:00,06:30:00,540
168:SUN:1,06:30:00,08:30:00,360
168:SUN:1,08:30:00,17:00:00,540
168:SUN:1,17:00:00,19:00:00,420
168:SUN:1,19:00:00,23:30:00,600
169:WD:0,05:30:00,06:30:00,360
169:WD:0,06:30:00,08:30:00,360
169:WD:0,08:30:00,17:00:00,360
169:WD:0,17:00:00,19:00:00,480
169:WD:0,19:00:00,23:45:00,660
169:WD:1,05:30:00,06:30:00,420
169:WD:1,06:30:00,08:30:00,420
169:WD:1,08:30:00,17:00:00,420
169:WD:1,17:00:00,19:00:00,420
169:WD:1,19:00:00,23:45:00,600
169:SAT:0,05:30:00,06:30:00,360
169:SAT:0,06:30:00,08:30:00,360
169:SAT:0,08:30:00,17:00:00,360
169:SAT:0,17:00:00,19:00:00,480
169:SAT:0,19:00:00,23:45:00,660
169:SAT:1,05:30:00,06:30:00,420
169:SAT:1,06:30:00,08:30:00,420
169:SAT:1,08:30:00,17:00:00,420
169:SAT:1,17:00:00,19:00:00,420
169:SAT:1,19:00:00,23:45:00,600
169:SUN:0,05:30:00,06:30:00,360
169:SUN:0,06:30:00,08:30:00,360
169:SUN:0,08:30:00,17:00:00,360
169:SUN:0,17:00:00,19:00:00,480
169:SUN:0,19:00:00,23:45:00,660
169:SUN:1,05:30:00,06:30:00,420
169:SUN:1,06:30:00,08:30:00,420
169:SUN:1,08:30:00,17:00:00,420
169:SUN:1,17:00:00,19:00:00,420
169:SUN:1,19:00:00,23:45:00,600
169A:WD:0,07:01:00,08:30:00,360
169B:WD:0,07:35:00,08:30:00,360
16M:WD:0,06:00:00,06:30:00,1260
16M:WD:0,06:30:00,08:30:00,1020
16M:WD:0,08:30:00,17:00:00,1260
16M:WD:1,08:30:00,17:00:00,1380
16M:SAT:0,06:00:00,06:30:00,1260
16M:SAT:0,06:30:00,08:30:00,1020
16M:SAT:0,08:30:00,17:00:00,1260
16M:SAT:1,08:30:00,17:00:00,1380
17:WD:0,05:45:00,06:30:00,660
17:WD:0,06:30:00,08:30:00,540
17:WD:0,08:30:00,17:00:00,660
17:WD:0,17:00:00,19:00:00,600
17:WD:0,19:00:00,24:20:00,780
17:WD:1,05:30:00,06:30:00,480
17:WD:1,06:30:00,08:30:00,480
17:WD:1,08:30:00,17:00:00,480
17:WD:1,17:00:00,19:00:00,480
17:WD:1,19:00:00,24:30:00,480
17:SAT:0,05:45:00,06:30:00,660
17:SAT:0,06:30:00,08:30:00,540
17:SAT:0,08:30:00,17:00:00,660
17:SAT:0,17:00:00,19:00:00,600
17:SAT:0,19:00:00,24:20:00,780
17:SAT:1,05:30:00,06:30:00,480
17:SAT:1,06:30:00,08:30:00,480
17:SAT:1,08:30:00,17:00:00,480
17:SAT:1,17:00:00,19:00:00,480
17:SAT:1,19:00:00,24:30:00,480
17:SUN:0,05:45:00,06:30:00,660
17:SUN:0,06:30:00,08:30:00,540
17:SUN:0,08:30:00,17:00:00,660
17:SUN:0,17:00:00,19:00:00,600
17:SUN:0,19:00:00,24:20:00,780
17:SUN:1,05:30:00,06:30:00,480
17:SUN:1,06:30:00,08:30:00,480
17:SUN:1,08:30:00,17:00:00,480
17:SUN:1,17:00:00,19:00:00,480
17:SUN:1,19:00:00,24:30:00,480
170:WD:0,05:20:00,06:30:00,960
170:WD:0,06:30:00,08:30:00,900
170:WD:0,08:30:00,17:00:00,960
170:WD:0,17:00:00,19:00:00,1080
170:WD:0,19:00:00,24:10:00,900
170:WD:1,05:20:00,06:30:00,1020
170:WD:1,06:30:00,08:30:00,960
170:WD:1,08:30:00,17:00:00,1020
170:WD:1,17:00:00,19:00:00,1080
170:WD:1,19:00:00,24:30:00,900
170:SAT:0,05:20:00,06:30:00,960
170:SAT:0,06:30:00,08:30:00,900
170:SAT:0,08:30:00,17:00:00,960
170:SAT:0,17:00:00,19:00:00,1080
170:SAT:0,19:00:00,24:10:00,900
170:SAT:1,05:30:00,06:30:00,1020
170:SAT:1,06:30:00,08:30:00,960
170:SAT:1,08:30:00,17:00:00,1020
170:SAT:1,17:00:00,19:00:00,1080
170:SAT:1,19:00:00,24:30:00,900
170:SUN:0,05:20:00,06:30:00,960
170:SUN:0,06:30:00,08:30:00,900
170:SUN:0,08:30:00,17:00:00,960
170:SUN:0,17:00:00,19:00:00,1080
170:SUN:0,19:00:00,24:10:00,900
170:SUN:1,05:30:00,06:30:00,1020
170:SUN:1,06:30:00,08:30:00,960
170:SUN:1,08:30:00,17:00:00,1020
170:SUN:1,17:00:00,19:00:00,1080
170:SUN:1,19:00:00,24:30:00,900
170A:WD:0,06:00:00,06:30:00,1320
170A:WD:0,06:30:00,08:30:00,1200
170A:WD:0,08:30:00,17:00:00,1320
170A:WD:0,17:00:00,19:00:00,1260
170A:WD:0,19:00:00,24:00:00,1020
170A:SAT:0,06:00:00,06:30:00,1320
170A:SAT:0,06:30:00,08:30:00,1200
170A:SAT:0,08:30:00,17:00:00,1320
170A:SAT:0,17:00:00,19:00:00,1260
170A:SAT:0,19:00:00,24:00:00,1020
170A:SUN:0,06:00:00,06:30:00,1320
170A:SUN:0,06:30:00,08:30:00,1200
170A:SUN:0,08:30:00,17:00:00,1320
170A:SUN:0,17:00:00,19:00:00,1260
170A:SUN:0,19:00:00,24:00:00,1020
170X:WD:0,05:37:00,06:30:00,660
170X:WD:0,06:30:00,08:30:00,360
170X:WD:0,08:30:00,17:00:00,660
170X:WD:0,17:00:00,19:00:00,420
170X:WD:0,19:00:00,23:37:00,540
170X:WD:1,06:10:00,06:30:00,660
170X:WD:1,06:30:00,08:30:00,480
170X:WD:1,08:30:00,17:00:00,660
170X:WD:1,17:00:00,19:00:00,420
170X:WD:1,19:00:00,24:00:00,540
170X:SAT:0,05:37:00,06:30:00,660
170X:SAT:0,06:30:00,08:30:00,360
170X:SAT:0,08:30:00,17:00:00,660
170X:SAT:0,17:00:00,19:00:00,420
170X:SAT:0,19:00:00,24:07:00,540
170X:SAT:1,06:11:00,06:30:00,660
170X:SAT:1,06:30:00,08:30:00,480
170X:SAT:1,08:30:00,17:00:00,660
170X:SAT:1,17:00:00,19:00:00,420
170X:SAT:1,19:00:00,24:00:00,540
170X:SUN:0,05:37:00,06:30:00,660
170X:SUN:0,06:30:00,08:30:00,360
170X:SUN:0,08:30:00,17:00:00,660
170X:SUN:0,17:00:00,19:00:00,420
170X:SUN:0,19:00:00,23:37:00,540
170X:SUN:1,06:16:00,06:30:00,660
170X:SUN:1,06:30:00,08:30:00,480
170X:SUN:1,08:30:00,17:00:00,660
170X:SUN:1,17:00:00,19:00:00,420
170X:SUN:1,19:00:00,24:00:00,540
171:WD:0,05:30:00,06:30:00,720
171:WD:0,06:30:00,08:30:00,660
171:WD:0,08:30:00,17:00:00,720
171:WD:0,17:00:00,19:00:00,660
171:WD:0,19:00:00,23:30:00,720
171:SAT:0,05:30:00,06:30:00,720
171:SAT:0,06:30:00,08:30:00,660
171:SAT:0,08:30:00,17:00:00,720
171:SAT:0,17:00:00,19:00:00,660
171:SAT:0,19:00:00,23:30:00,720
171:SUN:0,05:30:00,06:30:00,720
171:SUN:0,06:30:00,08:30:00,660
171:SUN:0,08:30:00,17:00:00,720
171:SUN:0,17:00:00,19:00:00,660
171:SUN:0,19:00:00,23:30:00,720
172:WD:0,05:30:00,06:30:00,540
172:WD:0,06:30:00,08:30:00,360
172:WD:0,08:30:00,17:00:00,540
172:WD:0,17:00:00,19:00:00,420
172:WD:0,19:00:00,23:30:00,600
172:WD:1,05:30:00,06:30:00,540
172:WD:1,06:30:00,08:30:00,360
172:WD:1,08:30:00,17:00:00,540
172:WD:1,17:00:00,19:00:00,480
172:WD:1,19:00:00,23:30:00,660
172:SAT:0,05:30:00,06:30:00,540
172:SAT:0,06:30:00,08:30:00,360
172:SAT:0,08:30:00,17:00:00,540
172:SAT:0,17:00:00,19:00:00,420
172:SAT:0,19:00:00,23:30:00,600
172:SAT:1,05:30:00,06:30:00,540
172:SAT:1,06:30:00,08:30:00,360
172:SAT:1,08:30:00,17:00:00,540
172:SAT:1,17:00:00,19:00:00,480
172:SAT:1,19:00:00,23:30:00,660
172:SUN:0,06:00:00,06:30:00,540
172:SUN:0,06:30:00,08:30:00,360
172:SUN:0,08:30:00,17:00:00,540
172:SUN:0,17:00:00,19:00:00,420
172:SUN:0,19:00:00,23:30:00,600
172:SUN:1,06:00:00,06:30:00,540
172:SUN:1,06:30:00,08:30:00,360
172:SUN:1,08:30:00,17:00:00,540
172:SUN:1,17:00:00,19:00:00,480
172:SUN:1,19:00:00,23:30:00,660
173:WD:0,05:30:00,06:30:00,660
173:WD:0,06:30:00,08:30:00,600
173:WD:0,08:30:00,17:00:00,660
173:WD:0,17:00:00,19:00:00,720
173:WD:0,19:00:00,25:10:00,840
173:SAT:0,05:30:00,06:30:00,660
173:SAT:0,06:30:00,08:30:00,600
173:SAT:0,08:30:00,17:00:00,660
173:SAT:0,17:00:00,19:00:00,720
173:SAT:0,19:00:00,25:10:00,840
173:SUN:0,06:00:00,06:30:00,660
173:SUN:0,06:30:00,08:30:00,600
173:SUN:0,08:30:00,17:00:00,660
173:SUN:0,17:00:00,19:00:00,720
173:SUN:0,19:00:00,25:10:00,840
173A:WD:0,23:45:00,25:10:00,1020
173A:SAT:0,23:50:00,25:10:00,1020
173A:SUN:0,23:50:00,25:10:00,1020
174:WD:0,05:30:00,06:30:00,600
174:WD:0,06:30:00,08:30:00,540
174:WD:0,08:30:00,17:00:00,600
174:WD:0,17:00:00,19:00:00,840
174:WD:0,19:00:00,23:30:00,960
174:WD:1,05:40:00,06:30:00,660
174:WD:1,06:30:00,08:30:00,840
174:WD:1,08:30:00,17:00:00,660
174:WD:1,17:00:00,19:00:00,840
174:WD:1,19:00:00,23:45:00,840
174:SAT:0,05:30:00,06:30:00,600
174:SAT:0,06:30:00,08:30:00,540
174:SAT:0,08:30:00,17:00:00,600
174:SAT:0,17:00:00,19:00:00,840
174:SAT:0,19:00:00,23:30:00,960
174:SAT:1,05:40:00,06:30:00,660
174:SAT:1,06:30:00,08:30:00,840
174:SAT:1,08:30:00,17:00:00,660
174:SAT:1,17:00:00,19:00:00,840
