arrival_time,departure_time,stop_id,stop_sequence,trip_id
06:26:48,06:26:48,51031,20,141:WD:0
06:28:48,06:28:48,51051,21,141:WD:0
06:30:24,06:30:24,52241,22,141:WD:0
06:31:36,06:31:36,52211,23,141:WD:0
06:32:48,06:32:48,52159,24,141:WD:0
06:33:36,06:33:36,52149,25,141:WD:0
06:35:12,06:35:12,52139,26,141:WD:0
06:37:36,06:37:36,52009,27,141:WD:0
06:00:00,06:00:00,52009,1,141:WD:1
06:02:00,06:02:00,52131,2,141:WD:1
06:04:00,06:04:00,52141,3,141:WD:1
06:04:48,06:04:48,52151,4,141:WD:1
06:06:00,06:06:00,52219,5,141:WD:1
06:07:36,06:07:36,52249,6,141:WD:1
06:08:24,06:08:24,51059,7,141:WD:1
06:10:00,06:10:00,51049,8,141:WD:1
06:11:12,06:11:12,51039,9,141:WD:1
06:12:00,06:12:00,51029,10,141:WD:1
06:12:48,06:12:48,51019,11,141:WD:1
06:14:48,06:14:48,50059,12,141:WD:1
06:15:36,06:15:36,50049,13,141:WD:1
06:17:36,06:17:36,50038,14,141:WD:1
06:19:12,06:19:12,50029,15,141:WD:1
06:20:48,06:20:48,50079,16,141:WD:1
06:22:48,06:22:48,50089,17,141:WD:1
06:25:12,06:25:12,50279,18,141:WD:1
06:26:48,06:26:48,50259,19,141:WD:1
06:27:36,06:27:36,07211,20,141:WD:1
06:29:36,06:29:36,07249,21,141:WD:1
06:30:48,06:30:48,07359,22,141:WD:1
06:32:00,06:32:00,07369,23,141:WD:1
06:32:48,06:32:48,07379,24,141:WD:1
06:34:48,06:34:48,80011,25,141:WD:1
06:38:24,06:38:24,80009,26,141:WD:1
06:00:00,06:00:00,80009,1,141:SAT:0
06:02:24,06:02:24,80029,2,141:SAT:0
06:04:24,06:04:24,07371,3,141:SAT:0
06:05:36,06:05:36,07361,4,141:SAT:0
06:06:48,06:06:48,07351,5,141:SAT:0
06:07:36,06:07:36,07329,6,141:SAT:0
06:09:36,06:09:36,07231,8,141:SAT:0
06:11:12,06:11:12,50251,9,141:SAT:0
06:12:48,06:12:48,50261,10,141:SAT:0
06:13:36,06:13:36,50301,11,141:SAT:0
06:14:24,06:14:24,50081,12,141:SAT:0
06:16:00,06:16:00,50071,13,141:SAT:0
06:18:48,06:18:48,50021,14,141:SAT:0
06:20:48,06:20:48,50031,15,141:SAT:0
06:22:00,06:22:00,50041,16,141:SAT:0
06:22:48,06:22:48,50051,17,141:SAT:0
06:24:00,06:24:00,51011,18,141:SAT:0
06:25:36,06:25:36,51021,19,141:SAT:0
06:26:48,06:26:48,51031,20,141:SAT:0
06:28:48,06:28:48,51051,21,141:SAT:0
06:30:24,06:30:24,52241,22,141:SAT:0
06:31:36,06:31:36,52211,23,141:SAT:0
06:32:48,06:32:48,52159,24,141:SAT:0
06:33:36,06:33:36,52149,25,141:SAT:0
06:35:12,06:35:12,52139,26,141:SAT:0
06:37:36,06:37:36,52009,27,141:SAT:0
06:00:00,06:00:00,52009,1,141:SAT:1
06:02:00,06:02:00,52131,2,141:SAT:1
06:04:00,06:04:00,52141,3,141:SAT:1
06:04:48,06:04:48,52151,4,141:SAT:1
06:06:00,06:06:00,52219,5,141:SAT:1
06:07:36,06:07:36,52249,6,141:SAT:1
06:08:24,06:08:24,51059,7,141:SAT:1
06:10:00,06:10:00,51049,8,141:SAT:1
06:11:12,06:11:12,51039,9,141:SAT:1
06:12:00,06:12:00,51029,10,141:SAT:1
06:12:48,06:12:48,51019,11,141:SAT:1
06:14:48,06:14:48,50059,12,141:SAT:1
06:15:36,06:15:36,50049,13,141:SAT:1
06:17:36,06:17:36,50038,14,141:SAT:1
06:19:12,06:19:12,50029,15,141:SAT:1
06:20:48,06:20:48,50079,16,141:SAT:1
06:22:48,06:22:48,50089,17,141:SAT:1
06:25:12,06:25:12,50279,18,141:SAT:1
06:26:48,06:26:48,50259,19,141:SAT:1
06:27:36,06:27:36,07211,20,141:SAT:1
06:29:36,06:29:36,07249,21,141:SAT:1
06:30:48,06:30:48,07359,22,141:SAT:1
06:32:00,06:32:00,07369,23,141:SAT:1
06:32:48,06:32:48,07379,24,141:SAT:1
06:34:48,06:34:48,80011,25,141:SAT:1
06:38:24,06:38:24,80009,26,141:SAT:1
06:00:00,06:00:00,80009,1,141:SUN:0
06:02:24,06:02:24,80029,2,141:SUN:0
06:04:24,06:04:24,07371,3,141:SUN:0
06:05:36,06:05:36,07361,4,141:SUN:0
06:06:48,06:06:48,07351,5,141:SUN:0
06:07:36,06:07:36,07329,6,141:SUN:0
06:09:36,06:09:36,07231,8,141:SUN:0
06:11:12,06:11:12,50251,9,141:SUN:0
06:12:48,06:12:48,50261,10,141:SUN:0
06:13:36,06:13:36,50301,11,141:SUN:0
06:14:24,06:14:24,50081,12,141:SUN:0
06:16:00,06:16:00,50071,13,141:SUN:0
06:18:48,06:18:48,50021,14,141:SUN:0
06:20:48,06:20:48,50031,15,141:SUN:0
06:22:00,06:22:00,50041,16,141:SUN:0
06:22:48,06:22:48,50051,17,141:SUN:0
06:24:00,06:24:00,51011,18,141:SUN:0
06:25:36,06:25:36,51021,19,141:SUN:0
06:26:48,06:26:48,51031,20,141:SUN:0
06:28:48,06:28:48,51051,21,141:SUN:0
06:30:24,06:30:24,52241,22,141:SUN:0
06:31:36,06:31:36,52211,23,141:SUN:0
06:32:48,06:32:48,52159,24,141:SUN:0
06:33:36,06:33:36,52149,25,141:SUN:0
06:35:12,06:35:12,52139,26,141:SUN:0
06:37:36,06:37:36,52009,27,141:SUN:0
06:00:00,06:00:00,52009,1,141:SUN:1
06:02:00,06:02:00,52131,2,141:SUN:1
06:04:00,06:04:00,52141,3,141:SUN:1
06:04:48,06:04:48,52151,4,141:SUN:1
06:06:00,06:06:00,52219,5,141:SUN:1
06:07:36,06:07:36,52249,6,141:SUN:1
06:08:24,06:08:24,51059,7,141:SUN:1
06:10:00,06:10:00,51049,8,141:SUN:1
06:11:12,06:11:12,51039,9,141:SUN:1
06:12:00,06:12:00,51029,10,141:SUN:1
06:12:48,06:12:48,51019,11,141:SUN:1
06:14:48,06:14:48,50059,12,141:SUN:1
06:15:36,06:15:36,50049,13,141:SUN:1
06:17:36,06:17:36,50038,14,141:SUN:1
06:19:12,06:19:12,50029,15,141:SUN:1
06:20:48,06:20:48,50079,16,141:SUN:1
06:22:48,06:22:48,50089,17,141:SUN:1
06:25:12,06:25:12,50279,18,141:SUN:1
06:26:48,06:26:48,50259,19,141:SUN:1
06:27:36,06:27:36,07211,20,141:SUN:1
06:29:36,06:29:36,07249,21,141:SUN:1
06:30:48,06:30:48,07359,22,141:SUN:1
06:32:00,06:32:00,07369,23,141:SUN:1
06:32:48,06:32:48,07379,24,141:SUN:1
06:34:48,06:34:48,80011,25,141:SUN:1
06:38:24,06:38:24,80009,26,141:SUN:1
06:00:00,06:00:00,52009,1,142:WD:0
06:02:00,06:02:00,52509,2,142:WD:0
06:03:12,06:03:12,52329,3,142:WD:0
06:07:36,06:07:36,52081,4,142:WD:0
06:10:24,06:10:24,60081,5,142:WD:0
06:11:36,06:11:36,60201,6,142:WD:0
06:12:24,06:12:24,60261,7,142:WD:0
06:13:12,06:13:12,61061,8,142:WD:0
06:14:24,06:14:24,61009,9,142:WD:0
06:15:12,06:15:12,61079,10,142:WD:0
06:16:24,06:16:24,61101,11,142:WD:0
06:18:24,06:18:24,61089,12,142:WD:0
06:20:00,06:20:00,61099,13,142:WD:0
06:20:48,06:20:48,61069,14,142:WD:0
06:22:00,06:22:00,60269,15,142:WD:0
06:22:24,06:22:24,60209,16,142:WD:0
06:24:00,06:24:00,60089,17,142:WD:0
06:26:48,06:26:48,52089,18,142:WD:0
06:30:48,06:30:48,52321,19,142:WD:0
06:32:00,06:32:00,52501,20,142:WD:0
06:33:36,06:33:36,52009,21,142:WD:0
06:00:00,06:00:00,52009,1,142:SAT:0
06:02:00,06:02:00,52509,2,142:SAT:0
06:03:12,06:03:12,52329,3,142:SAT:0
06:07:36,06:07:36,52081,4,142:SAT:0
06:10:24,06:10:24,60081,5,142:SAT:0
06:11:36,06:11:36,60201,6,142:SAT:0
06:12:24,06:12:24,60261,7,142:SAT:0
06:13:12,06:13:12,61061,8,142:SAT:0
06:14:24,06:14:24,61009,9,142:SAT:0
06:15:12,06:15:12,61079,10,142:SAT:0
06:16:24,06:16:24,61101,11,142:SAT:0
06:18:24,06:18:24,61089,12,142:SAT:0
06:20:00,06:20:00,61099,13,142:SAT:0
06:20:48,06:20:48,61069,14,142:SAT:0
06:22:00,06:22:00,60269,15,142:SAT:0
06:22:24,06:22:24,60209,16,142:SAT:0
06:24:00,06:24:00,60089,17,142:SAT:0
06:26:48,06:26:48,52089,18,142:SAT:0
06:30:48,06:30:48,52321,19,142:SAT:0
06:32:00,06:32:00,52501,20,142:SAT:0
06:33:36,06:33:36,52009,21,142:SAT:0
06:00:00,06:00:00,52009,1,142:SUN:0
06:02:00,06:02:00,52509,2,142:SUN:0
06:03:12,06:03:12,52329,3,142:SUN:0
06:07:36,06:07:36,52081,4,142:SUN:0
06:10:24,06:10:24,60081,5,142:SUN:0
06:11:36,06:11:36,60201,6,142:SUN:0
06:12:24,06:12:24,60261,7,142:SUN:0
06:13:12,06:13:12,61061,8,142:SUN:0
06:14:24,06:14:24,61009,9,142:SUN:0
06:15:12,06:15:12,61079,10,142:SUN:0
06:16:24,06:16:24,61101,11,142:SUN:0
06:18:24,06:18:24,61089,12,142:SUN:0
06:20:00,06:20:00,61099,13,142:SUN:0
06:20:48,06:20:48,61069,14,142:SUN:0
06:22:00,06:22:00,60269,15,142:SUN:0
06:22:24,06:22:24,60209,16,142:SUN:0
06:24:00,06:24:00,60089,17,142:SUN:0
06:26:48,06:26:48,52089,18,142:SUN:0
06:30:48,06:30:48,52321,19,142:SUN:0
06:32:00,06:32:00,52501,20,142:SUN:0
06:33:36,06:33:36,52009,21,142:SUN:0
05:30:00,05:30:00,52009,1,143:WD:0
05:34:24,05:34:24,52079,2,143:WD:0
05:38:00,05:38:00,50059,3,143:WD:0
05:38:48,05:38:48,50049,4,143:WD:0
05:40:00,05:40:00,50037,5,143:WD:0
05:42:48,05:42:48,50069,6,143:WD:0
05:44:00,05:44:00,40129,7,143:WD:0
05:46:00,05:46:00,40189,8,143:WD:0
05:46:48,05:46:48,40179,9,143:WD:0
05:50:00,05:50:00,09219,10,143:WD:0
05:51:36,05:51:36,09047,11,143:WD:0
05:53:36,05:53:36,09037,12,143:WD:0
05:55:36,05:55:36,08137,13,143:WD:0
05:59:12,05:59:12,08019,14,143:WD:0
06:01:12,06:01:12,04329,15,143:WD:0
06:04:00,06:04:00,06189,16,143:WD:0
06:05:36,06:05:36,05049,17,143:WD:0
06:07:12,06:07:12,05039,18,143:WD:0
06:08:24,06:08:24,05019,19,143:WD:0
06:08:48,06:08:48,05069,20,143:WD:0
06:10:24,06:10:24,10011,21,143:WD:0
06:11:36,06:11:36,10041,22,143:WD:0
06:13:36,06:13:36,10399,23,143:WD:0
06:15:12,06:15:12,14221,24,143:WD:0
06:16:48,06:16:48,14231,25,143:WD:0
06:18:24,06:18:24,14019,26,143:WD:0
06:21:12,06:21:12,14141,27,143:WD:0
06:22:24,06:22:24,14121,28,143:WD:0
06:24:00,06:24:00,14131,29,143:WD:0
06:26:00,06:26:00,14151,30,143:WD:0
06:27:36,06:27:36,14161,31,143:WD:0
06:29:12,06:29:12,14171,32,143:WD:0
06:32:00,06:32:00,15141,33,143:WD:0
06:33:12,06:33:12,15151,34,143:WD:0
06:34:00,06:34:00,15161,35,143:WD:0
06:36:00,06:36:00,15191,36,143:WD:0
06:37:12,06:37:12,15201,37,143:WD:0
06:39:36,06:39:36,15221,38,143:WD:0
06:40:48,06:40:48,16201,39,143:WD:0
06:42:00,06:42:00,16011,40,143:WD:0
06:44:00,06:44:00,16021,41,143:WD:0
06:45:12,06:45:12,16031,42,143:WD:0
06:46:00,06:46:00,16041,43,143:WD:0
06:47:12,06:47:12,16051,44,143:WD:0
06:48:00,06:48:00,16061,45,143:WD:0
06:48:48,06:48:48,16071,46,143:WD:0
06:50:00,06:50:00,16081,47,143:WD:0
06:51:12,06:51:12,17011,48,143:WD:0
06:52:24,06:52:24,17021,49,143:WD:0
06:53:36,06:53:36,17381,50,143:WD:0
06:54:48,06:54:48,17031,51,143:WD:0
06:56:00,06:56:00,17041,52,143:WD:0
06:58:00,06:58:00,17061,53,143:WD:0
06:58:48,06:58:48,17071,54,143:WD:0
07:00:24,07:00:24,20291,55,143:WD:0
07:02:24,07:02:24,20281,56,143:WD:0
07:04:48,07:04:48,20131,57,143:WD:0
07:06:24,07:06:24,20141,58,143:WD:0
07:07:12,07:07:12,20199,59,143:WD:0
07:08:24,07:08:24,20189,60,143:WD:0
07:09:36,07:09:36,20259,61,143:WD:0
07:11:12,07:11:12,20161,62,143:WD:0
07:12:24,07:12:24,20171,63,143:WD:0
07:14:00,07:14:00,20239,64,143:WD:0
07:14:48,07:14:48,20219,65,143:WD:0
07:16:24,07:16:24,20209,66,143:WD:0
07:17:36,07:17:36,20261,67,143:WD:0
07:19:12,07:19:12,20271,68,143:WD:0
07:20:24,07:20:24,28221,69,143:WD:0
07:21:36,07:21:36,28231,70,143:WD:0
07:23:12,07:23:12,28241,71,143:WD:0
07:24:48,07:24:48,28439,72,143:WD:0
07:26:24,07:26:24,28211,73,143:WD:0
07:27:12,07:27:12,28009,74,143:WD:0
05:25:00,05:25:00,28009,1,143:WD:1
05:26:36,05:26:36,28301,2,143:WD:1
05:27:48,05:27:48,28431,3,143:WD:1
05:29:00,05:29:00,28249,4,143:WD:1
05:31:00,05:31:00,28239,5,143:WD:1
05:33:24,05:33:24,28229,6,143:WD:1
05:35:00,05:35:00,20269,7,143:WD:1
05:36:36,05:36:36,20201,8,143:WD:1
05:37:24,05:37:24,20211,9,143:WD:1
05:39:00,05:39:00,20231,10,143:WD:1
05:40:12,05:40:12,20179,11,143:WD:1
05:41:48,05:41:48,20169,12,143:WD:1
05:44:12,05:44:12,20181,13,143:WD:1
05:45:00,05:45:00,20191,14,143:WD:1
05:45:48,05:45:48,20149,15,143:WD:1
05:47:24,05:47:24,20139,16,143:WD:1
05:49:24,05:49:24,20289,17,143:WD:1
05:51:24,05:51:24,20299,18,143:WD:1
05:52:12,05:52:12,17079,19,143:WD:1
05:53:24,05:53:24,17069,20,143:WD:1
05:55:24,05:55:24,17049,21,143:WD:1
05:57:00,05:57:00,17039,22,143:WD:1
05:58:12,05:58:12,17389,23,143:WD:1
05:59:24,05:59:24,17029,24,143:WD:1
06:01:00,06:01:00,17019,25,143:WD:1
06:02:12,06:02:12,16089,26,143:WD:1
06:03:24,06:03:24,16079,27,143:WD:1
06:04:36,06:04:36,16069,28,143:WD:1
06:05:48,06:05:48,16059,29,143:WD:1
06:06:36,06:06:36,16049,30,143:WD:1
06:07:24,06:07:24,16039,31,143:WD:1
06:08:36,06:08:36,16029,32,143:WD:1
06:10:36,06:10:36,16019,33,143:WD:1
06:11:24,06:11:24,16209,34,143:WD:1
06:12:36,06:12:36,15229,35,143:WD:1
06:13:24,06:13:24,15219,36,143:WD:1
06:15:00,06:15:00,15209,37,143:WD:1
06:16:12,06:16:12,15199,38,143:WD:1
06:18:12,06:18:12,15169,39,143:WD:1
06:19:00,06:19:00,15159,40,143:WD:1
06:20:12,06:20:12,15149,41,143:WD:1
06:21:48,06:21:48,14189,42,143:WD:1
06:23:00,06:23:00,14179,43,143:WD:1
06:24:36,06:24:36,14169,44,143:WD:1
06:26:36,06:26:36,14159,45,143:WD:1
06:28:12,06:28:12,14139,46,143:WD:1
06:30:12,06:30:12,14129,47,143:WD:1
06:31:24,06:31:24,14119,48,143:WD:1
06:33:48,06:33:48,14011,49,143:WD:1
06:36:12,06:36:12,14239,50,143:WD:1
06:37:24,06:37:24,14229,51,143:WD:1
06:39:24,06:39:24,10391,52,143:WD:1
06:41:00,06:41:00,10049,53,143:WD:1
06:42:36,06:42:36,10017,54,143:WD:1
06:43:00,06:43:00,10018,55,143:WD:1
06:44:36,06:44:36,05012,56,143:WD:1
06:46:12,06:46:12,05013,57,143:WD:1
06:47:24,06:47:24,06171,58,143:WD:1
06:50:36,06:50:36,04321,59,143:WD:1
06:51:48,06:51:48,04311,60,143:WD:1
06:52:36,06:52:36,08011,61,143:WD:1
06:54:36,06:54:36,08111,62,143:WD:1
06:55:48,06:55:48,08121,63,143:WD:1
06:58:36,06:58:36,09011,64,143:WD:1
06:59:48,06:59:48,09023,65,143:WD:1
07:02:12,07:02:12,09212,66,143:WD:1
07:04:36,07:04:36,40171,67,143:WD:1
07:05:48,07:05:48,40181,68,143:WD:1
07:07:24,07:07:24,40121,69,143:WD:1
07:08:36,07:08:36,50061,70,143:WD:1
07:11:00,07:11:00,50031,71,143:WD:1
07:12:12,07:12:12,50041,72,143:WD:1
07:13:00,07:13:00,50051,73,143:WD:1
07:14:12,07:14:12,51011,74,143:WD:1
07:17:48,07:17:48,52071,75,143:WD:1
07:20:36,07:20:36,52009,76,143:WD:1
05:30:00,05:30:00,52009,1,143:SAT:0
05:34:24,05:34:24,52079,2,143:SAT:0
05:38:00,05:38:00,50059,3,143:SAT:0
05:38:48,05:38:48,50049,4,143:SAT:0
05:40:00,05:40:00,50037,5,143:SAT:0
05:42:48,05:42:48,50069,6,143:SAT:0
05:44:00,05:44:00,40129,7,143:SAT:0
05:46:00,05:46:00,40189,8,143:SAT:0
05:46:48,05:46:48,40179,9,143:SAT:0
05:50:00,05:50:00,09219,10,143:SAT:0
05:51:36,05:51:36,09047,11,143:SAT:0
05:53:36,05:53:36,09037,12,143:SAT:0
05:55:36,05:55:36,08137,13,143:SAT:0
05:59:12,05:59:12,08019,14,143:SAT:0
06:01:12,06:01:12,04329,15,143:SAT:0
06:04:00,06:04:00,06189,16,143:SAT:0
06:05:36,06:05:36,05049,17,143:SAT:0
06:07:12,06:07:12,05039,18,143:SAT:0
06:08:24,06:08:24,05019,19,143:SAT:0
06:08:48,06:08:48,05069,20,143:SAT:0
06:10:24,06:10:24,10011,21,143:SAT:0
06:11:36,06:11:36,10041,22,143:SAT:0
06:13:36,06:13:36,10399,23,143:SAT:0
06:15:12,06:15:12,14221,24,143:SAT:0
06:16:48,06:16:48,14231,25,143:SAT:0
06:18:24,06:18:24,14019,26,143:SAT:0
06:21:12,06:21:12,14141,27,143:SAT:0
06:22:24,06:22:24,14121,28,143:SAT:0
06:24:00,06:24:00,14131,29,143:SAT:0
06:26:00,06:26:00,14151,30,143:SAT:0
06:27:36,06:27:36,14161,31,143:SAT:0
06:29:12,06:29:12,14171,32,143:SAT:0
06:32:00,06:32:00,15141,33,143:SAT:0
06:33:12,06:33:12,15151,34,143:SAT:0
06:34:00,06:34:00,15161,35,143:SAT:0
06:36:00,06:36:00,15191,36,143:SAT:0
06:37:12,06:37:12,15201,37,143:SAT:0
06:39:36,06:39:36,15221,38,143:SAT:0
06:40:48,06:40:48,16201,39,143:SAT:0
06:42:00,06:42:00,16011,40,143:SAT:0
06:44:00,06:44:00,16021,41,143:SAT:0
06:45:12,06:45:12,16031,42,143:SAT:0
06:46:00,06:46:00,16041,43,143:SAT:0
06:47:12,06:47:12,16051,44,143:SAT:0
06:48:00,06:48:00,16061,45,143:SAT:0
06:48:48,06:48:48,16071,46,143:SAT:0
06:50:00,06:50:00,16081,47,143:SAT:0
06:51:12,06:51:12,17011,48,143:SAT:0
06:52:24,06:52:24,17021,49,143:SAT:0
06:53:36,06:53:36,17381,50,143:SAT:0
06:54:48,06:54:48,17031,51,143:SAT:0
06:56:00,06:56:00,17041,52,143:SAT:0
06:58:00,06:58:00,17061,53,143:SAT:0
06:58:48,06:58:48,17071,54,143:SAT:0
07:00:24,07:00:24,20291,55,143:SAT:0
07:02:24,07:02:24,20281,56,143:SAT:0
07:04:48,07:04:48,20131,57,143:SAT:0
07:06:24,07:06:24,20141,58,143:SAT:0
07:07:12,07:07:12,20199,59,143:SAT:0
07:08:24,07:08:24,20189,60,143:SAT:0
07:09:36,07:09:36,20259,61,143:SAT:0
07:11:12,07:11:12,20161,62,143:SAT:0
07:12:24,07:12:24,20171,63,143:SAT:0
07:14:00,07:14:00,20239,64,143:SAT:0
07:14:48,07:14:48,20219,65,143:SAT:0
07:16:24,07:16:24,20209,66,143:SAT:0
07:17:36,07:17:36,20261,67,143:SAT:0
07:19:12,07:19:12,20271,68,143:SAT:0
07:20:24,07:20:24,28221,69,143:SAT:0
07:21:36,07:21:36,28231,70,143:SAT:0
07:23:12,07:23:12,28241,71,143:SAT:0
07:24:48,07:24:48,28439,72,143:SAT:0
07:26:24,07:26:24,28211,73,143:SAT:0
07:27:12,07:27:12,28009,74,143:SAT:0
05:25:00,05:25:00,28009,1,143:SAT:1
05:26:36,05:26:36,28301,2,143:SAT:1
05:27:48,05:27:48,28431,3,143:SAT:1
05:29:00,05:29:00,28249,4,143:SAT:1
05:31:00,05:31:00,28239,5,143:SAT:1
05:33:24,05:33:24,28229,6,143:SAT:1
05:35:00,05:35:00,20269,7,143:SAT:1
05:36:36,05:36:36,20201,8,143:SAT:1
05:37:24,05:37:24,20211,9,143:SAT:1
05:39:00,05:39:00,20231,10,143:SAT:1
05:40:12,05:40:12,20179,11,143:SAT:1
05:41:48,05:41:48,20169,12,143:SAT:1
05:44:12,05:44:12,20181,13,143:SAT:1
05:45:00,05:45:00,20191,14,143:SAT:1
05:45:48,05:45:48,20149,15,143:SAT:1
05:47:24,05:47:24,20139,16,143:SAT:1
05:49:24,05:49:24,20289,17,143:SAT:1
05:51:24,05:51:24,20299,18,143:SAT:1
05:52:12,05:52:12,17079,19,143:SAT:1
05:53:24,05:53:24,17069,20,143:SAT:1
05:55:24,05:55:24,17049,21,143:SAT:1
05:57:00,05:57:00,17039,22,143:SAT:1
05:58:12,05:58:12,17389,23,143:SAT:1
05:59:24,05:59:24,17029,24,143:SAT:1
06:01:00,06:01:00,17019,25,143:SAT:1
06:02:12,06:02:12,16089,26,143:SAT:1
06:03:24,06:03:24,16079,27,143:SAT:1
06:04:36,06:04:36,16069,28,143:SAT:1
06:05:48,06:05:48,16059,29,143:SAT:1
06:06:36,06:06:36,16049,30,143:SAT:1
06:07:24,06:07:24,16039,31,143:SAT:1
06:08:36,06:08:36,16029,32,143:SAT:1
06:10:36,06:10:36,16019,33,143:SAT:1
06:11:24,06:11:24,16209,34,143:SAT:1
06:12:36,06:12:36,15229,35,143:SAT:1
06:13:24,06:13:24,15219,36,143:SAT:1
06:15:00,06:15:00,15209,37,143:SAT:1
06:16:12,06:16:12,15199,38,143:SAT:1
06:18:12,06:18:12,15169,39,143:SAT:1
06:19:00,06:19:00,15159,40,143:SAT:1
06:20:12,06:20:12,15149,41,143:SAT:1
06:21:48,06:21:48,14189,42,143:SAT:1
06:23:00,06:23:00,14179,43,143:SAT:1
06:24:36,06:24:36,14169,44,143:SAT:1
06:26:36,06:26:36,14159,45,143:SAT:1
06:28:12,06:28:12,14139,46,143:SAT:1
06:30:12,06:30:12,14129,47,143:SAT:1
06:31:24,06:31:24,14119,48,143:SAT:1
06:33:48,06:33:48,14011,49,143:SAT:1
06:36:12,06:36:12,14239,50,143:SAT:1
06:37:24,06:37:24,14229,51,143:SAT:1
06:39:24,06:39:24,10391,52,143:SAT:1
06:41:00,06:41:00,10049,53,143:SAT:1
06:42:36,06:42:36,10017,54,143:SAT:1
06:43:00,06:43:00,10018,55,143:SAT:1
06:44:36,06:44:36,05012,56,143:SAT:1
06:46:12,06:46:12,05013,57,143:SAT:1
06:47:24,06:47:24,06171,58,143:SAT:1
06:50:36,06:50:36,04321,59,143:SAT:1
06:51:48,06:51:48,04311,60,143:SAT:1
06:52:36,06:52:36,08011,61,143:SAT:1
06:54:36,06:54:36,08111,62,143:SAT:1
06:55:48,06:55:48,08121,63,143:SAT:1
06:58:36,06:58:36,09011,64,143:SAT:1
06:59:48,06:59:48,09023,65,143:SAT:1
07:02:12,07:02:12,09212,66,143:SAT:1
07:04:36,07:04:36,40171,67,143:SAT:1
07:05:48,07:05:48,40181,68,143:SAT:1
07:07:24,07:07:24,40121,69,143:SAT:1
07:08:36,07:08:36,50061,70,143:SAT:1
07:11:00,07:11:00,50031,71,143:SAT:1
07:12:12,07:12:12,50041,72,143:SAT:1
07:13:00,07:13:00,50051,73,143:SAT:1
07:14:12,07:14:12,51011,74,143:SAT:1
07:17:48,07:17:48,52071,75,143:SAT:1
07:20:36,07:20:36,52009,76,143:SAT:1
05:45:00,05:45:00,52009,1,143:SUN:0
05:49:24,05:49:24,52079,2,143:SUN:0
05:53:00,05:53:00,50059,3,143:SUN:0
05:53:48,05:53:48,50049,4,143:SUN:0
05:55:00,05:55:00,50037,5,143:SUN:0
05:57:48,05:57:48,50069,6,143:SUN:0
05:59:00,05:59:00,40129,7,143:SUN:0
06:01:00,06:01:00,40189,8,143:SUN:0
06:01:48,06:01:48,40179,9,143:SUN:0
06:05:00,06:05:00,09219,10,143:SUN:0
06:06:36,06:06:36,09047,11,143:SUN:0
06:08:36,06:08:36,09037,12,143:SUN:0
06:10:36,06:10:36,08137,13,143:SUN:0
06:14:12,06:14:12,08019,14,143:SUN:0
06:16:12,06:16:12,04329,15,143:SUN:0
06:19:00,06:19:00,06189,16,143:SUN:0
06:20:36,06:20:36,05049,17,143:SUN:0
06:22:12,06:22:12,05039,18,143:SUN:0
06:23:24,06:23:24,05019,19,143:SUN:0
06:23:48,06:23:48,05069,20,143:SUN:0
06:25:24,06:25:24,10011,21,143:SUN:0
06:26:36,06:26:36,10041,22,143:SUN:0
06:28:36,06:28:36,10399,23,143:SUN:0
06:30:12,06:30:12,14221,24,143:SUN:0
06:31:48,06:31:48,14231,25,143:SUN:0
06:33:24,06:33:24,14019,26,143:SUN:0
06:36:12,06:36:12,14141,27,143:SUN:0
06:37:24,06:37:24,14121,28,143:SUN:0
06:39:00,06:39:00,14131,29,143:SUN:0
06:41:00,06:41:00,14151,30,143:SUN:0
06:42:36,06:42:36,14161,31,143:SUN:0
06:44:12,06:44:12,14171,32,143:SUN:0
06:47:00,06:47:00,15141,33,143:SUN:0
06:48:12,06:48:12,15151,34,143:SUN:0
06:49:00,06:49:00,15161,35,143:SUN:0
06:51:00,06:51:00,15191,36,143:SUN:0
06:52:12,06:52:12,15201,37,143:SUN:0
06:54:36,06:54:36,15221,38,143:SUN:0
06:55:48,06:55:48,16201,39,143:SUN:0
06:57:00,06:57:00,16011,40,143:SUN:0
06:59:00,06:59:00,16021,41,143:SUN:0
07:00:12,07:00:12,16031,42,143:SUN:0
07:01:00,07:01:00,16041,43,143:SUN:0
07:02:12,07:02:12,16051,44,143:SUN:0
07:03:00,07:03:00,16061,45,143:SUN:0
07:03:48,07:03:48,16071,46,143:SUN:0
07:05:00,07:05:00,16081,47,143:SUN:0
07:06:12,07:06:12,17011,48,143:SUN:0
07:07:24,07:07:24,17021,49,143:SUN:0
07:08:36,07:08:36,17381,50,143:SUN:0
07:09:48,07:09:48,17031,51,143:SUN:0
07:11:00,07:11:00,17041,52,143:SUN:0
07:13:00,07:13:00,17061,53,143:SUN:0
07:13:48,07:13:48,17071,54,143:SUN:0
07:15:24,07:15:24,20291,55,143:SUN:0
07:17:24,07:17:24,20281,56,143:SUN:0
07:19:48,07:19:48,20131,57,143:SUN:0
07:21:24,07:21:24,20141,58,143:SUN:0
07:22:12,07:22:12,20199,59,143:SUN:0
07:23:24,07:23:24,20189,60,143:SUN:0
07:24:36,07:24:36,20259,61,143:SUN:0
07:26:12,07:26:12,20161,62,143:SUN:0
07:27:24,07:27:24,20171,63,143:SUN:0
07:29:00,07:29:00,20239,64,143:SUN:0
07:29:48,07:29:48,20219,65,143:SUN:0
07:31:24,07:31:24,20209,66,143:SUN:0
